id,name,lat,long,count,duration,q10_max,q50_max,q90_max,q10_min,q50_min,q90_min
947,FR000007190,488.231,23.367,4.2,11,30.76,33.2,36.2,245.764,26.958,293.774
948,FR000007255,48.55,76.331,3.4,12,31.34,34.2,36.3,26.189,27.182,289.938
949,FR000007510,470.667,23.667,4.4,10,33.3,35.8,38.5,272.165,278.855,306.424
950,FR000007560,448.317,0.675,4.6,10,19.88,25.1,26.1,15.39,17.792,209.044
951,FR000007630,441.167,35.831,4.8,13.5,31.85,34.2,38.45,270.056,28.278,316.857
952,FR000007650,436.231,13.781,3.2,20.5,33.62,34.7,37.69,295.259,30.187,325.258
953,FR000007747,434.417,52.267,4.6,12,33,34.4,36.9,279.204,28.491,306.074
954,FR069029001,427.381,28.731,4.6,11,30.62,34.2,38.1,262.218,27.588,31.644
955,FRE00104907,457.231,49.367,4.4,13.5,32.41,35.2,38.6,282.661,296.875,330.145
956,FRE00104937,445.817,47.381,4,9,21.35,25,28,193.005,201.035,21.185
957,FRM00007005,497.267,-1.94,3.8,11,26.06,31.6,35.74,215.102,23.225,257.514
958,FRM00007015,50.143,1.832,4,9.5,29.8,31.8,35.5,233.885,24.155,261.875
959,FRM00007149,50.562,3.089,4.6,10,28.7,34.1,36.6,24.652,26.693,281.394
960,FRM00007180,48.725,2.359,4.6,9,30.32,32.7,34.82,249.602,26.556,287.752
961,FRM00007690,48.692,6.23,3,24,29.6,30.6,34,26.161,27.192,27.942
962,FRM00007761,43.658,7.216,3.4,12,31.08,37.3,37.3,280.608,28.796,304.836
963,FRM00007790,41.924,8.803,3.2,18.5,29.91,32,33.57,273.179,284.485,302.283
964,GB000004501,42.553,9.484,5,7,31.4,32,32.2,30.117,30.581,30.947
965,GB000004507,-0.72,8.78,4.8,4,327.864,34.55,35.9,31.967,32.821,334.981
966,GB000004510,-2.92,11.02,2.6,4,30.451,33.5,34.2,30.451,31.705,327.392
967,GB000004556,2.08,11.48,1,4,33.5,33.5,33.6,31.256,31.485,31.643
968,GG000037279,0.57,12.87,1,92,28.915,28.915,28.915,27.938,27.938,27.938
969,GG000037308,42.5,41.883,1,92,30.277,30.277,30.277,28.978,28.978,28.978
970,GG000037395,42.517,43.133,2.8,21.5,335.026,35.8,37.8,283.722,29.051,297.394
971,GG000037432,42.2,42.6,2,30.5,275.875,32,33.85,25.246,26.203,26.787
972,GG000037484,42.35,44.7,1.4,64,26.215,26.215,36,258.538,25.939,263.248
973,GG000037518,41.633,41.6,1,64,29.806,29.806,29.806,29.232,29.232,29.232
974,GG000037531,41.567,43.25,1,92,29.53,29.53,29.53,28.138,28.138,28.138
975,GG000037545,41.983,44.117,3.4,10,29.48,36.3,39.86,28.223,31.032,327.076
976,GG000037553,41.68,44.95,2.2,13,281.316,32.1,35.4,272.886,28.753,298.298
977,GG000037621,41.933,45.383,1,92,31.508,31.508,31.508,30.316,30.316,30.316
978,GHM00065472,41.45,44.55,4.8,8.5,32.531,34.2,36,32.531,330.265,333.695
979,GIM00008495,5.605,-0.167,4.6,11,31.1,34.7,36.6,277.096,28.089,287.498
980,GL000004250,36.151,-5.35,4,10.5,14.7,17.1,18.2,10.235,11.553,130.025
981,GL000004320,641.667,-51.75,2.4,34.5,11.23,13.9,19.7,556.279,663.695,834.695
982,GL000004360,76.77,-18.67,4.6,7,14.78,15.5,18.9,966.904,10.677,118.332
983,GLE00147401,655.997,-376.331,1,94,68.858,68.858,68.858,45.824,45.824,45.824
984,GLE00147481,81.6,-166.497,2.2,19,15.2,15.5,19.7,933.832,10.101,11.037
985,GLM00004220,704.831,-21.95,3.8,10,13.4,16.9,17.96,853.002,10.28,111.388
986,GLM00004390,68.7,-52.85,4.8,8.5,14.28,17.6,20.38,10.342,111.005,123.545
987,GLW00017605,60.033,-43.117,2,41,34.425,13.45,15.6,34.021,6.074,65.618
988,GM000001474,765.167,-688.333,3.8,10,29.5,33.5,35.8,228.044,24.664,26.434
989,GM000002716,530.464,87.992,1.6,77,23.175,251.875,36.8,22.277,227.305,260.175
990,GM000003038,487.703,91.825,3,11,27.9,32.4,34.4,22.491,23.867,26.341
991,GM000003319,536.442,113.883,3.2,11,29.46,33.6,34.5,245.253,261.975,279.958
992,GM000003342,524.639,133.017,3.2,14.5,31.52,34.2,36.6,24.727,261.375,281.436
993,GM000004063,523.833,130.639,3.8,13,31.5,32.2,35.28,25.384,26.369,283.308
994,GM000004155,498.753,109.217,4.4,9.5,11.38,14.1,15.8,675.772,84.532,100.034
995,GM000004199,474.219,109.867,4.2,14,29.12,32.1,34.8,242.534,25.281,283.464
996,GM000010147,481.642,115.442,4,7.5,25.95,31.5,34.6,21.7,241.715,265.085
997,GM000010393,53.635,9.99,3.4,8,28.56,31.5,35.08,227.268,25.065,274.254
998,GM000010962,522.094,141.203,5.2,9.5,24.9,27.8,31,198.754,21.368,242.277
999,GME00102177,478.017,110.117,3,12,21.1,25.4,28,18.25,19.088,20.933
1000,GME00102185,541.764,78.931,3.8,10,24.42,26.8,30.22,184.128,20.6,221.904
1001,GME00102193,550.125,84.125,3.4,11,24.58,31.6,32.8,20.299,22.132,233.508
1002,GME00102201,545.289,95.492,3.2,10.5,24.5,29.1,30.8,202.033,217.185,227.116
1003,GME00102212,545.294,110.617,3.6,9.5,29.3,32.4,32.6,211.496,227.995,238.462
1004,GME00102220,541.817,120.819,4,7,24.2,31.8,35.6,21.05,225.035,245.705
1005,GME00102236,540.978,134.075,3,9,28,30.6,32,23.474,25.01,27.394
1006,GME00102244,529.053,128.083,3.6,9.5,29.34,33.5,35.75,232.226,246.135,280.522
1007,GME00102252,524.656,96.794,3.4,9,30.24,32.9,34.24,235.578,25.053,263.448
1008,GME00102268,521.031,115.842,4,8.5,29.15,33.8,34.95,24.307,25.582,27.021
1009,GME00102292,512.969,6.77,3.8,10,25,32.1,35.52,231.486,25.384,278.308
1010,GME00102308,514.358,122.414,3.2,16,28.6,32.1,35,229.837,246.845,267.068
1011,GME00102340,511.631,149.531,4.2,10,27.4,30.6,33.16,22.028,23.743,25.317
1012,GME00102348,509.844,109.631,4,12,19.5,24.1,26.4,152.655,171.785,19.524
1013,GME00102356,504.292,129.553,3.8,12,30.98,32,34.62,235.882,25.74,286.004
1014,GME00102364,497.714,99.589,3.6,11.5,27.19,29.6,31.79,207.974,230.065,251.426
1015,GME00102372,503.131,118.775,4.2,12,28.46,31,33.3,235.002,25.5,272.752
1016,GME00102380,492.142,71.081,4,13,30.1,32.05,34.15,232.405,253.685,285.135
1017,GME00102388,495.042,110.567,3.6,11.5,28.71,31.75,32.9,237.117,25.414,282.181
1018,GME00102396,488.283,125.603,3.4,13,29.1,31.7,33.5,237.832,24.97,278.262
1019,GME00102404,484.264,109.431,4.6,13,28.58,32.4,36.3,247.692,26.06,291.234
1020,GME00102412,476.781,91.908,3.6,15,29.32,32,33.7,229.266,244.745,268.252
1021,GME00111445,477.242,103.364,3.2,13.5,26.76,32.9,34.79,226.604,25.67,271.412
1022,GME00111457,524.683,134.039,3.8,13,23.44,27.3,29.5,188.488,19.371,217.962
1023,GME00111474,511.817,8.49,4.6,9,29.76,33.6,35.64,243.766,26.053,280.958
1024,GME00114621,497.492,66.592,4,9.5,19.5,23.1,26.75,14.528,158.485,195.325
1025,GME00115771,51.8,10.62,4,13.5,30.75,33.6,36,252.325,268.005,28.788
1026,GME00120934,488.292,92.008,4.4,13,19.78,23.2,25.7,145.096,16.125,188.785
1027,GME00120946,478.756,80.044,3.6,15,26.83,30.2,32.7,216.773,225.625,25.282
1028,GME00120970,484.544,8.41,3.8,12,28.8,33.4,34.4,232.642,24.864,267.188
1029,GME00120982,508.819,12.13,4,11,28.6,32.5,35.7,23.909,261.005,277.015
1030,GME00120994,506.008,86.506,2.8,14,30.15,32.25,35.5,230.175,253.695,266.074
1031,GME00121006,530.331,139.931,4.6,12,19.26,25.5,27.3,154.658,17.071,200.994
1032,GME00121018,491.139,131.353,2.8,8.5,24.57,26,30.6,195.975,20.275,215.061
1033,GME00121030,546.817,134.367,2.4,9,21.865,33.7,34.4,20.986,21.924,236.202
1034,GME00121042,543.756,101.439,3.8,9,30.2,32.5,36.8,23.709,25.917,27.652
1035,GME00121054,508.658,71.583,3.8,14,31,33.1,36.38,249.434,27.248,291.156
1036,GME00121078,483.656,78.289,3.4,8,26.68,30.3,33.5,211.112,24.028,26.281
1037,GME00121090,517.867,88.394,2.8,11.5,29.72,32.3,35.8,241.811,251.115,272.156
1038,GME00121102,533.242,119.333,3.6,10,27.52,30.6,32.2,186.592,212.425,224.608
1039,GME00121114,537.139,71.525,3.6,12.5,27.71,31.6,32.29,220.125,237.635,260.154
1040,GME00121126,473.989,102.767,4,11.5,29.1,33.6,35.4,250.165,25.875,286.055
1041,GME00121138,492.081,95.183,3.6,10,30.06,32.7,34.1,247.698,26.435,291.051
1042,GME00121150,490.433,121.031,3.2,11,28.76,33.8,36.9,243.557,25.567,287.453
1043,GME00121162,525.656,133.106,5.2,11.5,27.4,29.4,32.04,199.108,219.325,251.889
1044,GME00121174,486.667,98.656,4.6,12,24.5,27.2,28.92,188.724,20,226.418
1045,GME00121186,504.978,99.439,3.8,10,27.6,32,33.8,227.802,25.582,280.858
1046,GME00121246,496.669,121.856,1,92,26.33,26.33,26.33,24.801,24.801,24.801
1047,GME00121258,500.892,87.864,3.2,12,27.9,32.95,35.49,253.056,26.576,285.459
1048,GME00121270,517.775,143.183,4,10.5,27.2,32.8,33.6,20.378,22.399,24.087
1049,GMM00010348,538.731,87.067,1.8,64,22.645,26.3,34.54,21.516,21.717,245.646
1050,GMM00010385,52.319,10.556,1,94,23.729,23.729,35,23.154,23.154,24.229
1051,GMM00010488,52.38,13.523,1,94,23.044,23.044,36,22.582,22.582,24.049
1052,GMM00010729,51.133,13.767,2,35.5,25.306,30.95,36.7,24.488,25.716,267.825
1053,GMM00010870,49.473,8.514,4.6,12,29.26,31.3,35.1,234.628,24.946,276.118
1054,GMW00034055,483.581,118.092,2.2,25,194.246,27.2,30.52,187.664,19.87,207.738
1055,GMW00035032,49.95,72.667,4.2,11,29.44,33.7,37.5,25.121,26.869,288.884
1056,GQW00041415,500.333,85.833,2.4,11.5,32.2,32.8,33.3,31.24,314.465,320.238
1057,GR000016641,134.836,1.447.961,3.6,14.5,33.36,37.2,40,305.278,32.161,330.889
1058,GR000016648,396.167,199.167,3,26,35.2,39,45.4,32.417,33.42,35.235
1059,GR000016716,39.65,22.45,2.8,18.5,36.08,37.7,40.2,317.822,330.115,338.603
1060,GR000016734,37.9,23.75,3.2,14,30.34,33.8,38.4,280.715,29.108,298.501
1061,GR000016754,368.331,21.7,3.4,12,31.72,37.4,43.4,286.374,29.981,308.056
1062,GR000167460,353.331,251.831,3.4,9,31.04,38,40.4,29.53,30.838,31.743
1063,GRM00016622,354.831,241.167,2.6,11,33.28,35.4,39.4,301.958,31.009,32.222
1064,GV000001809,40.52,22.971,2,3,32.512,33.25,37.2,31.309,31.736,32.25
1065,GV000001818,11.32,-12.3,1.4,20,37.1,37.5,38,344.422,34.604,347.878
1066,GV000001832,10.05,-12.87,5.2,7,33.41,34.8,36.35,321.653,32.488,331.247
1067,GYM00081001,9.57,-13.62,2.2,4,31.695,32.6,32.9,316.466,31.695,31.772
1068,GYW00010502,6.8,-58.15,0,NA,NA,NA,NA,NA,NA,NA
1069,HO000078711,6.5,-58.25,4.2,5,32.34,32.6,34.42,317.132,31.869,32.757
1070,HO000078720,15.217,-83.8,3.2,5,307.539,31.9,33.5,302.701,30.445,312.645
1071,HOM00078708,14.05,-87.217,3.2,5.5,35.247,37.8,39.96,344.632,35.136,367.526
1072,HR000142360,15.453,-87.924,4.4,12.5,32.55,34.7,36.14,261.763,28.802,30.862
1073,HRE00105217,458.167,159.781,2.2,29,33.76,36.1,38.1,30.279,30.997,328.008
1074,HU000012942,435.167,164.331,3.8,10,29.86,34.6,36,253.188,28.926,304.532
1075,HUM00012772,46,18.23,4.4,11.5,29.32,34.1,37.1,256.534,278.565,295.939
1076,HUM00012882,48.083,20.767,4.8,11,28.95,34.5,35.3,25.637,28.23,289.059
1077,HUM00012982,47.489,21.615,5,10,29.4,36.6,38.1,26.802,28.811,30.499
1078,IC000004013,46.25,20.1,4.8,8,16.1,18,21,131.768,136.595,154.106
1079,IC000004030,650.733,-227.275,4.2,7,15.12,18.6,23.36,141.972,14.51,16.167
1080,IC000004048,641.331,-21.9,3.2,8.5,13.64,15.95,20.27,116.892,126.075,138.207
1081,IC000004063,63.4,-202.831,4.4,9.5,20.14,22,24.5,155.538,165.185,175.115
1082,IC000004097,65.68,-180.794,3.6,8.5,15.94,17.6,19.5,12.252,129.925,137.426
1083,ICW00016201,652.667,-135.831,5.4,5,13.58,17.2,20.48,132.212,13.761,146.978
1084,ID000096073,639.667,-22.6,1.4,5,32.72,33.7,34.32,324.654,32.618,330.896
1085,ID000096145,1.55,98.883,6,6,33.6,35.1,35.8,32.697,330.455,334.045
1086,ID000096805,3.2,106.25,4.2,5,32.32,33.3,35.8,317.734,32.222,32.416
1087,ID000096925,-7.733,109.017,2.6,7,32,32.9,34.1,315.416,32.168,33.126
1088,ID000097014,-5.85,112.633,0.6,6,33.4,33.6,35.3,32.399,32.648,33.867
1089,ID000097146,1.533,124.917,0,NA,NA,NA,NA,NA,NA,NA
1090,ID000097340,-4.1,122.433,4.2,7,34.86,35.2,39.2,33.065,33.292,351.074
1091,ID000097372,-9.667,120.333,2.4,10.5,34.35,36.2,37.66,335.924,33.906,345.197
1092,ID000097502,-10.167,123.667,0.8,3,32.4,33.8,33.8,31.759,32.287,32.425
1093,ID000097560,-0.933,131.117,1.4,4,32.32,32.8,32.8,31.03,31.074,312.906
1094,ID000097686,-1.183,136.117,2,5,28,28.4,28.8,26.97,270.655,27.277
1095,ID000097690,-4.067,138.95,2.4,5,34.6,35,36,331.354,334.925,335.742
1096,ID000097724,-2.567,140.483,1.8,3,32.36,34.1,35.1,316.732,32.361,325.716
1097,ID000097900,-3.7,128.083,5.8,4,330.212,34.2,35.8,324.372,32.775,333.798
1098,ID000097980,-7.983,131.3,3.4,5,32.6,33.1,34.12,320.544,32.203,32.506
1099,IDM00096001,-8.467,140.383,5.2,5.5,32.02,33.2,34.18,314.848,316.105,323.279
1100,IDM00096035,5.874,95.34,3.2,5.5,34.01,35.2,36,332.203,33.467,339.348
1101,IDM00096091,3.558,98.672,2.8,4,32.39,33.35,34.38,316.404,320.525,322.492
1102,IDM00096109,0.923,104.532,1.8,4,35,35.4,36.62,33.78,34.076,348.414
1103,IDM00096179,0.461,101.445,1.8,4,33,36.6,36.6,31.751,31.963,32.555
1104,IDM00096221,-0.479,104.579,1.2,7,33.84,34.35,34.59,330.268,333.435,338.228
1105,IDM00096237,-2.898,104.701,2,5,33.5,34,34,325.315,327.715,328.925
1106,IDM00096249,-2.17,106.13,0.6,5,33.2,33.6,34.4,32.396,32.753,32.793
1107,IDM00096633,-2.746,107.755,2.6,4,32.58,33.2,36.2,318.132,32.178,32.599
1108,IDM00096645,-1.268,116.894,2.6,3,34.18,34.2,34.56,330.296,33.184,334.964
1109,IDM00096685,-2.705,111.673,0.8,5,33.9,34.9,35.5,33.243,340.125,34.135
1110,IDM00096839,-3.442,114.763,3,5,33.792,34.6,35.9,33.237,33.506,33.836
1111,IDM00096933,-6.973,110.375,3.2,8.5,35,36,37.8,344.178,346.175,355.973
1112,IDM00096987,-7.217,112.717,6.4,5,33.2,33.8,35,32.381,32.502,333.643
1113,IDM00097048,-8.217,114.383,2.4,4,33.37,33.9,36,328.387,33.046,34.013
1114,IDM00097072,0.637,122.85,3.2,5,34.74,36.6,37.27,344.684,348.285,354.935
1115,IDM00097180,-0.919,119.91,1,4,34,35,35,33.274,33.697,33.922
1116,IDM00097230,-5.062,119.554,1.8,3,31.8,32.4,33.3,312.214,31.508,31.684
1117,IDM00097260,-8.749,115.167,2.8,5,35.16,36.5,38.6,343.145,34.806,358.797
1118,IDM00097530,-8.489,117.412,0.4,18.5,32.8,33.2,33.6,31.928,320.255,32.123
1119,IDM00097580,-0.892,134.049,0.2,6,33,33,33,32.167,32.167,32.167
1120,IDM00097600,-1.833,138.717,2,4.5,32.7,33.8,34.4,322.325,32.606,327.245
1121,IDM00097630,-2.083,126,4.8,4,31.54,32.5,33.8,306.606,30.827,310.436
1122,IDM00097760,-2.883,132.25,3.6,4,32.23,33.6,35,318.151,321.565,325.148
1123,IDM00097810,-3.645,133.696,0.6,6,33.2,36,36,32.642,33.7,33.94
1124,IDM00097876,-5.683,132.75,5.4,4,33,34.4,35.6,322.444,32.6,328.108
1125,IN001020700,-6.1,140.3,2.8,10.5,39.8,42.1,43.02,39.095,399.165,402.985
1126,IN001050200,14.583,77.633,3.6,9,38.26,43.2,46.6,370.423,37.889,396.501
1127,IN001080500,16.95,82.233,3,13,39.4,41.4,43.3,37.123,39.237,40.122
1128,IN001090500,17.45,78.47,1.6,26,43,44.55,46.44,394.207,420.695,42.944
1129,IN001111200,18.767,79.433,2.6,11,38.58,43.5,47.6,37.19,38.96,415.838
1130,IN001111600,16.2,81.15,1,61,40.873,40.873,40.873,39.223,39.223,39.223
1131,IN001120100,16.533,80.8,2.6,16,41.08,43.1,45.02,39.746,40.675,412.156
1132,IN001160200,15.8,78.067,3.4,8,42.34,44,46.2,39.077,40.066,415.308
1133,IN001170800,14.45,79.983,0,NA,NA,NA,NA,NA,NA,NA
1134,IN001190700,18.667,78.1,1,93,34.95,34.95,34.95,34.429,34.429,34.429
1135,IN001200200,18.333,84.133,1,93,36.78,36.78,36.78,35.821,35.821,35.821
1136,IN002050100,17.717,83.233,0,NA,NA,NA,NA,NA,NA,NA
1137,IN003020100,24.75,92.8,3.4,6,34.56,36.4,37.2,325.698,32.989,336.066
1138,IN003030100,26.617,92.783,0,NA,NA,NA,NA,NA,NA,NA
1139,IN003041800,26.017,89.983,3,7,34.7,35.8,36.8,33.231,33.539,34.101
1140,IN003050401,26.1,91.583,3.6,4,332.447,36.1,37.01,319.218,332.565,342.393
1141,IN003050500,27.233,94.117,4.8,4,34.3,35.9,36.4,320.288,325.625,333.776
1142,IN004051800,25.233,86.95,1.8,9,387.606,44.9,45.2,378.726,40.904,423.414
1143,IN004091000,24.75,84.95,1,29,38.588,38.588,38.588,38.588,38.588,38.588
1144,IN004102500,24.05,84.067,1,9,39.4,43.4,44.7,36.374,39.584,40.551
1145,IN004122600,25.267,87.467,2.8,8,39.98,41,41.8,370.867,38.159,388.072
1146,IN005010600,23.317,85.317,2,10.5,41.15,42.9,43.95,39.903,40.92,417.305
1147,IN005030100,23.067,72.633,0,NA,NA,NA,NA,NA,NA,NA
1148,IN005050100,24.2,72.2,0,NA,NA,NA,NA,NA,NA,NA
1149,IN005090100,21.75,72.2,0,NA,NA,NA,NA,NA,NA,NA
1150,IN005100100,22.367,69.083,0.6,5,34.8,38.2,38.2,34.45,34.638,34.7
1151,IN005100400,20.9,70.367,0,NA,NA,NA,NA,NA,NA,NA
1152,IN005120000,21.65,69.667,0,NA,NA,NA,NA,NA,NA,NA
1153,IN005120501,23.25,68.85,0.8,6.5,40,41,45.2,38.175,38.549,39.941
1154,IN005150100,23.25,69.667,2,8,39.55,42.1,43.05,38.771,39.361,39.987
1155,IN005171200,22.3,70.783,1,5,36.832,40.5,41.4,36.26,37.066,38.05
1156,IN006011400,21.2,72.833,0,NA,NA,NA,NA,NA,NA,NA
1157,IN006012800,30.733,76.883,1,63,40.399,40.399,40.399,39.301,39.301,39.301
1158,IN006031000,30.383,76.767,2.6,8,45.2,46.5,47.9,429.212,43.498,448.338
1159,IN007101600,29.167,75.733,0,NA,NA,NA,NA,NA,NA,NA
1160,IN008010200,31.1,77.167,5.6,9,32.71,34.3,34.6,303.344,31.05,319.569
1161,IN008040500,34.083,74.833,0,NA,NA,NA,NA,NA,NA,NA
1162,IN009010100,32.667,74.833,3,16,35,36.5,37.7,33.35,33.931,34.673
1163,IN009012800,12.967,77.583,0,NA,NA,NA,NA,NA,NA,NA
1164,IN009021000,12.95,77.633,1.2,6,35.88,37.7,39.94,349.941,35.901,37.794
1165,IN009070100,15.85,74.617,3.2,10,36.31,37.9,39.4,354.361,36.244,366.851
1166,IN009090300,14.233,76.433,3.2,7,37.71,39.1,41.1,361.247,37.16,379.227
1167,IN009120100,17.35,76.85,0,NA,NA,NA,NA,NA,NA,NA
1168,IN009120400,14.783,74.133,0,NA,NA,NA,NA,NA,NA,NA
1169,IN009130300,14.283,74.45,3.8,6,34.96,36.2,38.2,34.141,34.83,352.294
1170,IN010050700,12.917,74.883,2.2,30,334.304,35,35.5,327.782,33.735,339.468
1171,IN010100400,11.25,75.783,3,11,34.2,35.1,36.9,33.378,33.612,34.223
1172,IN010100700,8.483,76.95,0,NA,NA,NA,NA,NA,NA,NA
1173,IN011020300,8.467,76.95,2.8,8.5,39.18,42.1,43.34,374.486,390.875,399.714
1174,IN011060800,19.083,82.033,2.4,10.5,39.154,42.6,43.9,374.754,392.455,40.941
1175,IN011140700,22.767,81.9,1.8,29,43.3,45,46.4,403.404,41.839,430.628
1176,IN011150300,24.65,77.317,3.2,11,43.13,45.2,47.01,408.581,421.095,433.455
1177,IN011160300,26.233,78.25,0,NA,NA,NA,NA,NA,NA,NA
1178,IN011170400,22.767,77.767,2.2,14,41.24,43,44.4,392.218,39.856,408.352
1179,IN011180800,22.717,75.8,2.4,13,414.553,44.1,45.09,399.106,41.025,418.569
1180,IN011330900,23.2,79.95,0,NA,NA,NA,NA,NA,NA,NA
1181,IN011340100,23.85,78.75,2.2,12,43,44.3,45.42,395.918,41.2,425.256
1182,IN011351500,24.567,80.833,2.6,8,43.18,44.6,44.9,394.808,41.214,42.151
1183,IN011410500,23.283,77.35,0,NA,NA,NA,NA,NA,NA,NA
1184,IN012020100,23.167,83.25,1.4,63,40.88,42.542,440.284,406.658,41.544,41.544
1185,IN012041000,20.7,77.033,3.4,9,40.6,41.9,43.24,389.504,39.507,403.342
1186,IN012051400,19.85,75.4,0,NA,NA,NA,NA,NA,NA,NA
1187,IN012070800,21.467,80.2,2.2,7,34.78,36,37.44,336.688,33.757,351.786
1188,IN012131800,19.117,72.85,0.2,57,40.2,40.2,40.2,36.057,36.057,36.057
1189,IN012141800,16.7,74.233,1.4,32,41.94,46.3,47.54,404.718,42.341,444.666
1190,IN012190100,21.1,79.05,2.4,6,37.9,41.35,42.4,360.541,38,393.964
1191,IN012201100,18.533,73.85,1.2,5.5,34.25,36.5,41.56,336.236,34.535,352.372
1192,IN012220400,17.817,73.1,0,NA,NA,NA,NA,NA,NA,NA
1193,IN012230300,17.933,73.667,2.4,12.5,39.78,43.75,44.5,389.109,40.661,415.535
1194,IN013010200,17.667,75.9,3.4,4,31.8,32.5,32.98,300.022,30.478,307.278
1195,IN017010300,25.567,91.883,1.6,7,38.04,40.4,46.4,36.133,36.901,381.194
1196,IN017060500,20.783,86.733,0,NA,NA,NA,NA,NA,NA,NA
1197,IN017111200,19.8,85.817,2.6,8,39.32,44.6,46.1,38.303,39.111,40.025
1198,IN017120100,20.25,85.833,0,NA,NA,NA,NA,NA,NA,NA
1199,IN017121000,21.467,83.967,1.8,16,44.88,46.2,46.4,410.278,42.072,426.126
1200,IN019010300,30.867,75.933,0,NA,NA,NA,NA,NA,NA,NA
1201,IN019040100,26.45,74.617,1.6,28.5,430.975,46.3,47.6,415.857,41.993,430.809
1202,IN019070100,25.75,71.383,3.2,8,45.2,46.2,46.95,425.521,431.275,439.699
1203,IN019100500,28,73.3,0,NA,NA,NA,NA,NA,NA,NA
1204,IN019120700,28.25,74.917,2,5,423.325,43.6,46.5,413.295,418.775,43.331
1205,IN019131301,29.917,73.917,3.2,9.5,44.3,44.8,45.92,409.268,417.025,43.759
1206,IN019140400,26.817,75.8,2.8,7.5,45,46.1,47,419.753,43.461,451.764
1207,IN019180500,26.9,70.917,3.4,12,44.62,45.7,48.5,412.924,41.717,431.066
1208,IN019191200,26.3,73.017,2.2,16,44.54,46.4,47,414.282,42.637,44.561
1209,IN019261900,25.15,75.85,1.4,42,40.125,42.8,45.52,38.695,39.522,400.602
1210,IN020020300,24.617,73.883,4.8,7,38.2,40.8,42.3,360.556,37.87,390.513
1211,IN020031700,11.767,79.767,3,18,37.5,38.2,39,35.802,36.033,37.017
1212,IN020040900,11.033,77.05,3.4,10,39.98,43.8,44.5,37.944,39.456,399.682
1213,IN020065100,13,80.183,0,NA,NA,NA,NA,NA,NA,NA
1214,IN020081700,8.083,77.5,1,93,39.071,39.071,39.071,38.371,38.371,38.371
1215,IN020100400,9.833,78.083,1,216,34.592,34.592,34.592,33.81,33.81,33.81
1216,IN020100500,9.267,79.3,0,NA,NA,NA,NA,NA,NA,NA
1217,IN020120700,9.733,79.033,1,125,37.499,37.499,37.499,36.743,36.743,36.743
1218,IN020130700,10.767,79.85,3.2,6.5,39.06,40.6,41.4,380.092,38.354,387.657
1219,IN021010100,10.767,78.717,0.6,7,34.4,34.4,35.5,33.611,33.619,34.709
1220,IN022021900,24.317,92,2.4,10.5,43.3,44.5,44.9,399.766,407.305,420.139
1221,IN022023000,28.583,77.2,0,NA,NA,NA,NA,NA,NA,NA
1222,IN023060800,28.567,77.117,0,NA,NA,NA,NA,NA,NA,NA
1223,IN023101700,27.567,81.6,2.8,7.5,41.09,43,43.9,386.916,399.375,412.363
1224,IN023160900,28.367,79.4,2,5,35.651,37.2,40.2,33.291,35.185,37.92
1225,IN023261300,30.317,78.033,1.6,4,37.6,38.05,43.94,368.029,373.355,413.445
1226,IN023310500,26.75,83.367,0,NA,NA,NA,NA,NA,NA,NA
1227,IN023351400,25.45,78.617,2.4,8.5,42,44.4,44.65,398.403,410.275,419.175
1228,IN023550300,30.4,78.483,1.8,11,43.4,44.4,44.78,397.528,40.435,411.418
1229,IN024059900,25.45,82.867,1.8,5,33.68,36.2,39,32.554,33.539,338.822
1230,IN024141500,22.533,88.333,1.6,4,35.748,37.75,40.8,35.748,35.975,371.684
1231,IN025010100,22.65,88.45,1.8,20,33.4,34.5,34.8,324.198,33.396,335.284
1232,IN099990101,8.3,73,0,NA,NA,NA,NA,NA,NA,NA
1233,IN099999901,11.117,72.733,2.6,5,31.6,33.5,35.4,314.354,32.138,33.716
1234,IR000040706,11.667,92.717,2.8,18,33,36,38.92,30.36,32.621,34.646
1235,IR000040745,38.08,46.28,3.8,10,37.68,39.2,42.08,340.412,34.954,357.752
1236,IR000040841,36.267,59.633,3.2,11,38.22,39.2,40.8,360.467,363.895,373.874
1237,IR000040848,30.25,56.967,2.6,27,38.08,40.6,41,36.651,37.67,383.844
1238,IR000407540,29.533,52.533,3.4,11,346.096,38.6,41,34.362,35.261,363.532
1239,IR000407660,35.683,51.317,1.8,60,37.76,42.2,43.1,35.81,37.627,392.344
1240,IR000408560,34.267,47.117,4.6,8,39.76,41,42,365.568,37.275,37.563
1241,IRM00040712,29.476,60.907,2,32,293.165,34.5,37.4,28.258,30.27,31.779
1242,IRM00040718,37.668,45.069,3,11,27.058,32,33.2,27.058,28.796,29.59
1243,IRM00040736,37.467,49.467,2.6,12,31.2,35.2,35.4,296.412,30.678,315.126
1244,IRM00040769,36.717,52.65,2.2,26,343.996,38.6,39.76,332.056,34.796,35.747
1245,IRM00040800,34.138,49.847,2.2,15,35.52,39.8,43,347.796,36.267,376.568
1246,IRM00040809,32.751,51.862,4.8,11.5,37.98,40.6,41.55,351.889,357.235,368.869
1247,IRM00040821,32.898,59.266,3.6,16,41,42.8,44.68,378.868,39.04,401.377
1248,IRM00040831,31.905,54.277,2.8,10.5,48.32,49.5,51.08,455.131,46.567,472.413
1249,IRM00040875,30.371,48.228,4.6,6,39.32,42.5,45,381.786,38.792,396.214
